Order_ID,Date,Product,Region,Quantity,Sales,Profit,Category,City,Customer_Type,Discount_Percent,Sales_Channel,Payment_Method
2516,2025-09-26,Bijili Crackers (100),South TN,59,5806,1479,Sound,Virudhunagar,Wholesale,18,Online,Cash
2668,2025-09-26,Flower Pots (5 pcs),South TN,21,3175,1031,Ground,Virudhunagar,Wholesale,16,Phone/WhatsApp,UPI
2805,2025-09-26,Bijili Crackers (100),North TN,29,2923,688,Sound,Trichy,Wholesale,16,Shop,UPI
2814,2025-09-26,Atom Bomb (10 pcs),West TN,4,627,193,Sound,Salem,Retail,2,Shop,Cash
3143,2025-09-26,Atom Bomb (10 pcs),West TN,59,7174,1593,Sound,Tiruppur,Wholesale,24,Phone/WhatsApp,UPI
3421,2025-09-26,Lakshmi Vedi (10 pcs),South TN,78,5686,1705,Sound,Tirunelveli,Wholesale,19,Shop,Cash
2271,2025-09-27,Sky Shot 7 Shot,South TN,28,10458,2924,Aerial,Virudhunagar,Wholesale,17,Online,Cash
2642,2025-09-27,Fancy Fountain,Chennai,5,1715,575,Fancy,Chennai,Retail,2,Shop,UPI
2766,2025-09-27,Family Gift Box,Other States,5,7425,1893,Gift Box,Vijayawada,Retail,1,Phone/WhatsApp,Card
2901,2025-09-27,Ground Chakkar (10 pcs),Chennai,29,3126,796,Ground,Tambaram,Wholesale,23,Shop,Cash
2925,2025-09-27,Sparklers (10 pcs),Other States,163,7335,2555,Sparklers,Kochi,Dealer,25,Shop,Cash
2978,2025-09-27,Ground Chakkar (10 pcs),South TN,5,693,224,Ground,Virudhunagar,Retail,1,Phone/WhatsApp,Cash
3065,2025-09-27,Rockets (10 pcs),South TN,62,10366,3306,Aerial,Thoothukudi,Wholesale,24,Online,Cash
3123,2025-09-27,Sparklers (10 pcs),Other States,2,116,36,Sparklers,Vijayawada,Retail,3,Online,Cash
3462,2025-09-27,Lakshmi Vedi (10 pcs),South TN,4,360,91,Sound,Tirunelveli,Retail,0,Online,Cash
2107,2025-09-28,Sparklers (10 pcs),Chennai,3,176,54,Sparklers,Tambaram,Retail,2,Shop,Cash
2247,2025-09-28,Flower Pots (5 pcs),North TN,4,720,242,Ground,Vellore,Retail,0,Shop,Cash
2431,2025-09-28,Kids Special Pack,Other States,22,8910,2372,Gift Box,Kochi,Wholesale,19,Phone/WhatsApp,Card
2590,2025-09-28,Rockets (10 pcs),Chennai,74,13024,3732,Aerial,Kancheepuram,Wholesale,20,Online,Card
2595,2025-09-28,Sparklers (10 pcs),North TN,39,1778,465,Sparklers,Cuddalore,Wholesale,24,Phone/WhatsApp,Cash
2667,2025-09-28,Bijili Crackers (100),Chennai,24,2218,554,Sound,Avadi,Wholesale,23,Phone/WhatsApp,UPI
2866,2025-09-28,Ground Chakkar (10 pcs),South TN,4,549,193,Ground,Tirunelveli,Retail,2,Shop,Cash
3072,2025-09-28,Multi Shot 30 Shot,North TN,3,3492,791,Aerial,Thanjavur,Retail,3,Online,UPI
3500,2025-09-28,Sparklers (10 pcs),South TN,75,3600,1084,Sparklers,Ramanathapuram,Wholesale,20,Shop,Credit
2123,2025-09-29,Flower Pots (5 pcs),West TN,2,353,120,Ground,Erode,Retail,2,Phone/WhatsApp,UPI
2349,2025-09-29,Sparklers (10 pcs),Other States,6,353,119,Sparklers,Kochi,Retail,2,Phone/WhatsApp,Cash
2662,2025-09-29,Family Gift Box,Chennai,14,17220,3851,Gift Box,Chennai,Wholesale,18,Shop,Cash
2708,2025-09-29,Flower Pots (5 pcs),Other States,1,171,58,Ground,Vijayawada,Retail,5,Shop,UPI
2721,2025-09-29,Deluxe Gift Box,Other States,13,36855,7019,Gift Box,Bengaluru,Wholesale,19,Shop,Cash
2767,2025-09-29,Bijili Crackers (100),North TN,6,713,188,Sound,Trichy,Retail,1,Shop,Card
2768,2025-09-29,Flower Pots (5 pcs),West TN,5,873,282,Ground,Tiruppur,Retail,3,Shop,UPI
2924,2025-09-29,Bijili Crackers (100),West TN,4,456,141,Sound,Coimbatore,Retail,5,Shop,UPI
3025,2025-09-29,Sparklers (10 pcs),South TN,4,240,75,Sparklers,Madurai,Retail,0,Phone/WhatsApp,UPI
3400,2025-09-29,Lakshmi Vedi (10 pcs),South TN,28,1915,432,Sound,Thoothukudi,Wholesale,24,Shop,Cash
2295,2025-09-30,Bijili Crackers (100),South TN,50,5040,1191,Sound,Ramanathapuram,Wholesale,16,Shop,UPI
2297,2025-09-30,Flower Pots (5 pcs),Other States,5,864,285,Ground,Bengaluru,Retail,4,Phone/WhatsApp,UPI
2676,2025-09-30,Sky Shot 7 Shot,South TN,1,450,117,Aerial,Ramanathapuram,Retail,0,Shop,UPI
2720,2025-09-30,Bijili Crackers (100),Chennai,1,119,33,Sound,Chennai,Retail,1,Shop,UPI
2807,2025-09-30,Ground Chakkar (10 pcs),Chennai,28,3489,1079,Ground,Kancheepuram,Gifting,11,Shop,UPI
3136,2025-09-30,Bijili Crackers (100),Other States,6,684,174,Sound,Hyderabad,Retail,5,Shop,UPI
3222,2025-09-30,Rockets (10 pcs),Other States,25,4895,1380,Aerial,Kochi,Gifting,11,Online,Cash
3296,2025-09-30,Sparklers (10 pcs),Chennai,4,230,68,Sparklers,Chennai,Retail,4,Shop,UPI
2093,2025-10-01,Sparklers (10 pcs),North TN,4,238,90,Sparklers,Vellore,Retail,1,Shop,UPI
2151,2025-10-01,Bijili Crackers (100),South TN,50,4980,1397,Sound,Madurai,Wholesale,17,Phone/WhatsApp,UPI
2212,2025-10-01,Rockets (10 pcs),West TN,2,436,145,Aerial,Tiruppur,Retail,1,Shop,Cash
2257,2025-10-01,Sparklers (10 pcs),Chennai,69,2981,917,Sparklers,Avadi,Dealer,28,Shop,UPI
2293,2025-10-01,Sparklers (10 pcs),West TN,2,115,40,Sparklers,Erode,Retail,4,Phone/WhatsApp,Cash
2300,2025-10-01,Flower Pots (5 pcs),South TN,31,4520,1515,Ground,Thoothukudi,Wholesale,19,Online,UPI
2469,2025-10-01,Kids Special Pack,Chennai,24,9720,2804,Gift Box,Avadi,Wholesale,19,Shop,UPI
2860,2025-10-01,Kids Special Pack,West TN,1,495,186,Gift Box,Coimbatore,Retail,1,Shop,UPI
3278,2025-10-01,Atom Bomb (10 pcs),Other States,5,768,250,Sound,Hyderabad,Retail,4,Shop,Cash
3292,2025-10-01,Kids Special Pack,Other States,3,1455,484,Gift Box,Bengaluru,Retail,3,Shop,UPI
3426,2025-10-01,Kids Special Pack,North TN,100,37000,13022,Gift Box,Cuddalore,Dealer,26,Phone/WhatsApp,UPI
3457,2025-10-01,Bijili Crackers (100),West TN,23,2208,605,Sound,Erode,Wholesale,20,Shop,UPI
3471,2025-10-01,Atom Bomb (10 pcs),North TN,3,461,128,Sound,Trichy,Retail,4,Online,UPI
2053,2025-10-02,Ground Chakkar (10 pcs),West TN,76,8618,2519,Ground,Erode,Wholesale,19,Shop,Cash
2089,2025-10-02,Rockets (10 pcs),Chennai,23,3795,1184,Aerial,Chennai,Wholesale,25,Phone/WhatsApp,UPI
2126,2025-10-02,Family Gift Box,South TN,11,13695,4043,Gift Box,Thoothukudi,Wholesale,17,Phone/WhatsApp,UPI
2191,2025-10-02,Fancy Fountain,Other States,4,1400,461,Fancy,Kochi,Retail,0,Shop,Credit
2327,2025-10-02,Flower Pots (5 pcs),South TN,6,1037,331,Ground,Thoothukudi,Retail,4,Phone/WhatsApp,Cash
2519,2025-10-02,Fancy Fountain,South TN,84,20286,5293,Fancy,Madurai,Dealer,31,Phone/WhatsApp,Cash
2553,2025-10-02,Lakshmi Vedi (10 pcs),South TN,52,3838,976,Sound,Madurai,Wholesale,18,Shop,Cash
2625,2025-10-02,Ground Chakkar (10 pcs),South TN,3,412,118,Ground,Ramanathapuram,Retail,2,Phone/WhatsApp,Card
2813,2025-10-02,Rockets (10 pcs),South TN,6,1267,463,Aerial,Virudhunagar,Retail,4,Phone/WhatsApp,UPI
2833,2025-10-02,Ground Chakkar (10 pcs),South TN,148,14711,3522,Ground,Ramanathapuram,Dealer,28,Shop,UPI
2879,2025-10-02,Kids Special Pack,Other States,4,1920,692,Gift Box,Kochi,Retail,4,Phone/WhatsApp,Card
2926,2025-10-02,Family Gift Box,Chennai,5,6075,1526,Gift Box,Avadi,Wholesale,19,Shop,Cash
2950,2025-10-02,Rockets (10 pcs),South TN,4,845,300,Aerial,Tirunelveli,Retail,4,Shop,UPI
2964,2025-10-02,Sky Shot 7 Shot,West TN,3,1350,358,Aerial,Salem,Retail,0,Online,UPI
3083,2025-10-02,Rockets (10 pcs),Other States,1,218,77,Aerial,Hyderabad,Retail,1,Online,Cash
3108,2025-10-02,Flower Pots (5 pcs),West TN,22,3366,1113,Ground,Salem,Gifting,15,Shop,Credit
3250,2025-10-02,Sparklers (10 pcs),South TN,6,356,137,Sparklers,Madurai,Retail,1,Shop,UPI
3261,2025-10-02,Bijili Crackers (100),Chennai,38,3557,1012,Sound,Kancheepuram,Wholesale,22,Shop,Cash
3265,2025-10-02,Fancy Fountain,South TN,51,14637,3694,Fancy,Ramanathapuram,Wholesale,18,Shop,Cash
3300,2025-10-02,Family Gift Box,South TN,7,8295,2107,Gift Box,Ramanathapuram,Wholesale,21,Shop,UPI
3348,2025-10-02,Bijili Crackers (100),South TN,21,2243,604,Sound,Tirunelveli,Gifting,11,Shop,UPI
3361,2025-10-02,Kids Special Pack,South TN,6,2940,1183,Gift Box,Tirunelveli,Retail,2,Phone/WhatsApp,Cash
3368,2025-10-02,Lakshmi Vedi (10 pcs),North TN,67,4643,1117,Sound,Trichy,Wholesale,23,Online,Cash
3481,2025-10-02,Flower Pots (5 pcs),Chennai,2,356,106,Ground,Tambaram,Retail,1,Shop,Cash
2176,2025-10-03,Bijili Crackers (100),Other States,5,576,191,Sound,Kochi,Retail,4,Phone/WhatsApp,UPI
2289,2025-10-03,Bijili Crackers (100),West TN,5,594,157,Sound,Salem,Retail,1,Phone/WhatsApp,UPI
2475,2025-10-03,Sparklers (10 pcs),Chennai,55,2673,857,Sparklers,Kancheepuram,Wholesale,19,Online,Card
2634,2025-10-03,Sky Shot 7 Shot,Other States,23,7762,1786,Aerial,Hyderabad,Wholesale,25,Phone/WhatsApp,Cash
2646,2025-10-03,Rockets (10 pcs),Other States,2,431,129,Aerial,Bengaluru,Retail,2,Online,UPI
2714,2025-10-03,Ground Chakkar (10 pcs),North TN,6,832,294,Ground,Vellore,Retail,1,Phone/WhatsApp,Card
2774,2025-10-03,Deluxe Gift Box,Chennai,41,103320,20908,Gift Box,Kancheepuram,Dealer,28,Shop,Cash
2800,2025-10-03,Flower Pots (5 pcs),South TN,69,10309,2962,Ground,Virudhunagar,Wholesale,17,Shop,Card
2873,2025-10-03,Kids Special Pack,Chennai,3,1455,494,Gift Box,Tambaram,Retail,3,Phone/WhatsApp,Cash
2928,2025-10-03,Sparklers (10 pcs),Other States,35,1575,465,Sparklers,Vijayawada,Wholesale,25,Shop,Card
3142,2025-10-03,Sparklers (10 pcs),Chennai,119,5498,1894,Sparklers,Chennai,Dealer,23,Shop,Cash
3252,2025-10-03,Multi Shot 30 Shot,North TN,14,14616,3581,Aerial,Cuddalore,Gifting,13,Shop,Credit
3267,2025-10-03,Deluxe Gift Box,Other States,25,65625,14245,Gift Box,Hyderabad,Dealer,25,Shop,UPI
3304,2025-10-03,Lakshmi Vedi (10 pcs),Chennai,75,5468,1379,Sound,Kancheepuram,Wholesale,19,Online,UPI
3310,2025-10-03,Deluxe Gift Box,South TN,47,121730,23837,Gift Box,Virudhunagar,Dealer,26,Shop,Cash
3408,2025-10-03,Ground Chakkar (10 pcs),South TN,6,815,300,Ground,Madurai,Retail,3,Phone/WhatsApp,UPI
3414,2025-10-03,Ground Chakkar (10 pcs),South TN,4,538,162,Ground,Tirunelveli,Retail,4,Shop,UPI
3461,2025-10-03,Kids Special Pack,West TN,3,1485,563,Gift Box,Erode,Retail,1,Shop,Cash
3499,2025-10-03,Multi Shot 30 Shot,West TN,16,15936,3264,Aerial,Erode,Wholesale,17,Shop,UPI
2043,2025-10-04,Sparklers (10 pcs),West TN,4,233,77,Sparklers,Erode,Retail,3,Phone/WhatsApp,UPI
2049,2025-10-04,Lakshmi Vedi (10 pcs),South TN,3,265,77,Sound,Ramanathapuram,Retail,2,Phone/WhatsApp,UPI
2073,2025-10-04,Sparklers (10 pcs),South TN,103,4511,1540,Sparklers,Ramanathapuram,Dealer,27,Shop,UPI
2085,2025-10-04,Lakshmi Vedi (10 pcs),South TN,77,5198,1069,Sound,Madurai,Wholesale,25,Phone/WhatsApp,UPI
2310,2025-10-04,Rockets (10 pcs),Other States,65,10868,2778,Aerial,Kochi,Wholesale,24,Shop,Cash
2321,2025-10-04,Family Gift Box,South TN,18,20250,4800,Gift Box,Tirunelveli,Wholesale,25,Shop,UPI
2692,2025-10-04,Ground Chakkar (10 pcs),Other States,79,8406,2255,Ground,Kochi,Dealer,24,Phone/WhatsApp,UPI
2755,2025-10-04,Fancy Fountain,Other States,29,7917,2649,Fancy,Hyderabad,Wholesale,22,Shop,UPI
2771,2025-10-04,Sky Shot 7 Shot,West TN,61,22234,5905,Aerial,Erode,Wholesale,19,Shop,UPI
2952,2025-10-04,Bijili Crackers (100),West TN,43,4180,1315,Sound,Tiruppur,Wholesale,19,Shop,UPI
3064,2025-10-04,Bijili Crackers (100),South TN,1,118,39,Sound,Virudhunagar,Retail,2,Shop,Cash
3194,2025-10-04,Deluxe Gift Box,Chennai,1,3465,984,Gift Box,Avadi,Retail,1,Shop,UPI
3219,2025-10-04,Lakshmi Vedi (10 pcs),Other States,55,3861,1074,Sound,Kochi,Wholesale,22,Shop,Cash
3309,2025-10-04,Ground Chakkar (10 pcs),Other States,24,2923,1030,Ground,Vijayawada,Gifting,13,Shop,Credit
3411,2025-10-04,Ground Chakkar (10 pcs),Chennai,25,2835,973,Ground,Avadi,Wholesale,19,Phone/WhatsApp,Card
3456,2025-10-04,Sparklers (10 pcs),Chennai,3,178,57,Sparklers,Kancheepuram,Retail,1,Online,Cash
3487,2025-10-04,Kids Special Pack,Chennai,146,49640,14959,Gift Box,Tambaram,Dealer,32,Phone/WhatsApp,Cash
2135,2025-10-05,Lakshmi Vedi (10 pcs),West TN,2,176,55,Sound,Erode,Retail,2,Shop,UPI
2180,2025-10-05,Fancy Fountain,South TN,5,1680,607,Fancy,Ramanathapuram,Retail,4,Shop,UPI
2371,2025-10-05,Flower Pots (5 pcs),West TN,5,891,271,Ground,Erode,Retail,1,Phone/WhatsApp,UPI
2458,2025-10-05,Rockets (10 pcs),South TN,5,1067,319,Aerial,Thoothukudi,Retail,3,Online,Card
2467,2025-10-05,Fancy Fountain,North TN,2,686,220,Fancy,Thanjavur,Retail,2,Shop,Cash
2909,2025-10-05,Sky Shot 7 Shot,Other States,29,11614,3738,Aerial,Kochi,Gifting,11,Shop,UPI
2917,2025-10-05,Lakshmi Vedi (10 pcs),South TN,38,3044,857,Sound,Virudhunagar,Gifting,11,Shop,UPI
3085,2025-10-05,Multi Shot 30 Shot,Chennai,28,30576,6290,Aerial,Avadi,Gifting,9,Online,Cash
3091,2025-10-05,Rockets (10 pcs),Other States,1,209,79,Aerial,Hyderabad,Retail,5,Phone/WhatsApp,Cash
3164,2025-10-05,Bijili Crackers (100),Other States,78,7488,2283,Sound,Kochi,Wholesale,20,Phone/WhatsApp,Cash
3281,2025-10-05,Rockets (10 pcs),Chennai,6,1267,405,Aerial,Avadi,Retail,4,Shop,Cash
3386,2025-10-05,Kids Special Pack,Chennai,80,32400,12385,Gift Box,Chennai,Wholesale,19,Shop,Cash
3432,2025-10-05,Bijili Crackers (100),South TN,4,470,119,Sound,Virudhunagar,Retail,2,Online,Cash
2256,2025-10-06,Kids Special Pack,Other States,6,2850,890,Gift Box,Hyderabad,Retail,5,Shop,UPI
2350,2025-10-06,Sparklers (10 pcs),Other States,4,238,86,Sparklers,Bengaluru,Retail,1,Shop,UPI
2576,2025-10-06,Sparklers (10 pcs),North TN,1,59,21,Sparklers,Trichy,Retail,2,Online,UPI
2757,2025-10-06,Sky Shot 7 Shot,Other States,3,1350,402,Aerial,Bengaluru,Retail,0,Shop,UPI
2858,2025-10-06,Lakshmi Vedi (10 pcs),North TN,2,178,52,Sound,Trichy,Retail,1,Shop,Credit
2896,2025-10-06,Sparklers (10 pcs),Chennai,3,180,59,Sparklers,Kancheepuram,Retail,0,Shop,UPI
3032,2025-10-06,Rockets (10 pcs),South TN,3,634,190,Aerial,Thoothukudi,Retail,4,Phone/WhatsApp,Cash
3114,2025-10-06,Fancy Fountain,Chennai,122,29890,7612,Fancy,Kancheepuram,Dealer,30,Phone/WhatsApp,UPI
3174,2025-10-06,Lakshmi Vedi (10 pcs),Chennai,6,540,146,Sound,Kancheepuram,Retail,0,Shop,Card
3185,2025-10-06,Sparklers (10 pcs),South TN,52,2590,832,Sparklers,Madurai,Wholesale,17,Shop,Credit
3236,2025-10-06,Lakshmi Vedi (10 pcs),South TN,21,1720,487,Sound,Madurai,Gifting,9,Online,Card
3287,2025-10-06,Bijili Crackers (100),West TN,6,706,175,Sound,Tiruppur,Retail,2,Shop,UPI
2028,2025-10-07,Rockets (10 pcs),South TN,63,11642,4063,Aerial,Tirunelveli,Wholesale,16,Phone/WhatsApp,UPI
2245,2025-10-07,Sparklers (10 pcs),West TN,70,3444,1060,Sparklers,Tiruppur,Wholesale,18,Shop,UPI
2389,2025-10-07,Sparklers (10 pcs),Chennai,6,356,137,Sparklers,Kancheepuram,Retail,1,Shop,Cash
2438,2025-10-07,Fancy Fountain,South TN,30,9345,3012,Fancy,Thoothukudi,Gifting,11,Shop,UPI
2470,2025-10-07,Rockets (10 pcs),Chennai,58,10718,3512,Aerial,Tambaram,Wholesale,16,Phone/WhatsApp,UPI
2528,2025-10-07,Family Gift Box,Chennai,3,4455,1157,Gift Box,Tambaram,Retail,1,Shop,UPI
2631,2025-10-07,Ground Chakkar (10 pcs),South TN,1,136,43,Ground,Madurai,Retail,3,Online,UPI
2760,2025-10-07,Flower Pots (5 pcs),South TN,54,7582,2023,Ground,Thoothukudi,Wholesale,22,Phone/WhatsApp,Cash
2963,2025-10-07,Flower Pots (5 pcs),Chennai,2,356,107,Ground,Avadi,Retail,1,Phone/WhatsApp,Cash
2976,2025-10-07,Flower Pots (5 pcs),South TN,107,13675,3765,Ground,Tirunelveli,Dealer,28,Online,Cash
2979,2025-10-07,Rockets (10 pcs),Chennai,74,11722,3794,Aerial,Kancheepuram,Dealer,28,Shop,UPI
3227,2025-10-07,Sparklers (10 pcs),South TN,2,116,39,Sparklers,Virudhunagar,Retail,3,Shop,Cash
3320,2025-10-07,Kids Special Pack,South TN,24,9600,3312,Gift Box,Tirunelveli,Wholesale,20,Phone/WhatsApp,UPI
3349,2025-10-07,Rockets (10 pcs),South TN,55,9438,2451,Aerial,Tirunelveli,Wholesale,22,Shop,Cash
2001,2025-10-08,Lakshmi Vedi (10 pcs),West TN,1,88,25,Sound,Tiruppur,Retail,2,Shop,UPI
2006,2025-10-08,Atom Bomb (10 pcs),West TN,74,9354,2194,Sound,Tiruppur,Wholesale,21,Shop,Cash
2116,2025-10-08,Ground Chakkar (10 pcs),South TN,33,4204,1422,Ground,Tirunelveli,Gifting,9,Phone/WhatsApp,UPI
2279,2025-10-08,Bijili Crackers (100),North TN,4,466,158,Sound,Vellore,Retail,3,Shop,Cash
2306,2025-10-08,Family Gift Box,South TN,2,2940,970,Gift Box,Virudhunagar,Retail,2,Phone/WhatsApp,UPI
2341,2025-10-08,Family Gift Box,Chennai,42,47880,9736,Gift Box,Chennai,Dealer,24,Phone/WhatsApp,UPI
2365,2025-10-08,Flower Pots (5 pcs),Chennai,1,175,55,Ground,Kancheepuram,Retail,3,Shop,UPI
2377,2025-10-08,Ground Chakkar (10 pcs),West TN,5,686,219,Ground,Erode,Retail,2,Phone/WhatsApp,Card
2413,2025-10-08,Bijili Crackers (100),Chennai,1,116,33,Sound,Kancheepuram,Retail,3,Shop,Card
2994,2025-10-08,Fancy Fountain,Chennai,1,343,113,Fancy,Tambaram,Retail,2,Shop,UPI
3075,2025-10-08,Family Gift Box,South TN,5,7425,2506,Gift Box,Virudhunagar,Retail,1,Online,UPI
3472,2025-10-08,Family Gift Box,South TN,1,1485,475,Gift Box,Virudhunagar,Retail,1,Phone/WhatsApp,Cash
2231,2025-10-09,Atom Bomb (10 pcs),South TN,71,9656,2788,Sound,Tirunelveli,Wholesale,15,Shop,UPI
2345,2025-10-09,Fancy Fountain,Other States,6,2016,714,Fancy,Kochi,Retail,4,Shop,UPI
2502,2025-10-09,Sky Shot 7 Shot,Other States,6,2700,824,Aerial,Kochi,Retail,0,Shop,UPI
2533,2025-10-09,Ground Chakkar (10 pcs),Chennai,28,3371,957,Ground,Avadi,Gifting,14,Phone/WhatsApp,Cash
2564,2025-10-09,Flower Pots (5 pcs),South TN,33,4752,1509,Ground,Virudhunagar,Wholesale,20,Phone/WhatsApp,UPI
2570,2025-10-09,Ground Chakkar (10 pcs),North TN,49,5214,1669,Ground,Trichy,Wholesale,24,Shop,UPI
2727,2025-10-09,Flower Pots (5 pcs),Other States,25,3960,1067,Ground,Hyderabad,Gifting,12,Shop,Cash
2729,2025-10-09,Kids Special Pack,West TN,77,29260,10301,Gift Box,Coimbatore,Wholesale,24,Shop,Cash
2770,2025-10-09,Flower Pots (5 pcs),Chennai,28,3881,921,Ground,Tambaram,Wholesale,23,Phone/WhatsApp,UPI
2794,2025-10-09,Lakshmi Vedi (10 pcs),South TN,6,524,134,Sound,Madurai,Retail,3,Shop,Card
3150,2025-10-09,Sky Shot 7 Shot,Other States,37,13986,4257,Aerial,Bengaluru,Wholesale,16,Shop,UPI
3340,2025-10-09,Atom Bomb (10 pcs),Other States,1,158,48,Sound,Bengaluru,Retail,1,Shop,Cash
3480,2025-10-09,Lakshmi Vedi (10 pcs),South TN,5,450,155,Sound,Tirunelveli,Retail,0,Shop,UPI
2029,2025-10-10,Ground Chakkar (10 pcs),Chennai,5,693,208,Ground,Tambaram,Retail,1,Shop,Credit
2036,2025-10-10,Lakshmi Vedi (10 pcs),South TN,85,5890,1751,Sound,Virudhunagar,Dealer,23,Shop,Cash
2084,2025-10-10,Family Gift Box,Chennai,14,16800,3561,Gift Box,Tambaram,Wholesale,20,Shop,UPI
2090,2025-10-10,Flower Pots (5 pcs),Chennai,1,180,59,Ground,Tambaram,Retail,0,Shop,Cash
2120,2025-10-10,Flower Pots (5 pcs),Chennai,1,175,50,Ground,Tambaram,Retail,3,Online,Cash
2125,2025-10-10,Rockets (10 pcs),North TN,4,862,272,Aerial,Thanjavur,Retail,2,Shop,UPI
2131,2025-10-10,Multi Shot 30 Shot,Chennai,12,13104,3879,Aerial,Chennai,Gifting,9,Shop,Cash
2138,2025-10-10,Rockets (10 pcs),West TN,35,6006,2130,Aerial,Salem,Wholesale,22,Phone/WhatsApp,UPI
2230,2025-10-10,Fancy Fountain,South TN,4,1358,489,Fancy,Tirunelveli,Retail,3,Online,UPI
2237,2025-10-10,Flower Pots (5 pcs),South TN,6,1080,358,Ground,Thoothukudi,Retail,0,Phone/WhatsApp,Cash
2307,2025-10-10,Sparklers (10 pcs),South TN,60,2772,971,Sparklers,Virudhunagar,Dealer,23,Phone/WhatsApp,UPI
2374,2025-10-10,Flower Pots (5 pcs),North TN,3,529,157,Ground,Thanjavur,Retail,2,Shop,Cash
2403,2025-10-10,Flower Pots (5 pcs),South TN,4,720,223,Ground,Madurai,Retail,0,Shop,UPI
2424,2025-10-10,Sparklers (10 pcs),West TN,52,2621,938,Sparklers,Erode,Wholesale,16,Online,UPI
2643,2025-10-10,Sparklers (10 pcs),West TN,32,1728,529,Sparklers,Salem,Gifting,10,Online,Cash
2671,2025-10-10,Ground Chakkar (10 pcs),West TN,34,3998,1312,Ground,Salem,Wholesale,16,Shop,UPI
2685,2025-10-10,Sky Shot 7 Shot,West TN,1,446,125,Aerial,Coimbatore,Retail,1,Phone/WhatsApp,Cash
2699,2025-10-10,Bijili Crackers (100),South TN,2,230,63,Sound,Ramanathapuram,Retail,4,Shop,Cash
2722,2025-10-10,Flower Pots (5 pcs),North TN,157,19499,5216,Ground,Trichy,Dealer,31,Shop,Credit
2799,2025-10-10,Family Gift Box,South TN,48,54000,12484,Gift Box,Tirunelveli,Dealer,25,Shop,UPI
2824,2025-10-10,Sparklers (10 pcs),West TN,2,119,47,Sparklers,Coimbatore,Retail,1,Online,Cash
2846,2025-10-10,Ground Chakkar (10 pcs),Chennai,3,420,130,Ground,Chennai,Retail,0,Phone/WhatsApp,Credit
2870,2025-10-10,Family Gift Box,West TN,16,18240,5336,Gift Box,Tiruppur,Wholesale,24,Shop,UPI
2929,2025-10-10,Deluxe Gift Box,West TN,1,3465,799,Gift Box,Tiruppur,Retail,1,Shop,UPI
2960,2025-10-10,Sky Shot 7 Shot,West TN,5,2160,658,Aerial,Coimbatore,Retail,4,Online,UPI
3015,2025-10-10,Atom Bomb (10 pcs),Chennai,5,776,229,Sound,Tambaram,Retail,3,Shop,UPI
3104,2025-10-10,Rockets (10 pcs),Other States,3,653,212,Aerial,Kochi,Retail,1,Shop,UPI
3157,2025-10-10,Fancy Fountain,South TN,4,1344,379,Fancy,Madurai,Retail,4,Shop,UPI
3271,2025-10-10,Sparklers (10 pcs),North TN,24,1094,338,Sparklers,Thanjavur,Wholesale,24,Phone/WhatsApp,UPI
3298,2025-10-10,Lakshmi Vedi (10 pcs),Other States,4,360,95,Sound,Hyderabad,Retail,0,Shop,UPI
3303,2025-10-10,Bijili Crackers (100),South TN,2,235,75,Sound,Tirunelveli,Retail,2,Shop,UPI
3468,2025-10-10,Rockets (10 pcs),South TN,2,422,142,Aerial,Tirunelveli,Retail,4,Shop,Cash
2012,2025-10-11,Flower Pots (5 pcs),Chennai,14,2268,692,Ground,Tambaram,Gifting,10,Shop,Cash
2014,2025-10-11,Bijili Crackers (100),West TN,6,684,231,Sound,Tiruppur,Retail,5,Shop,UPI
2066,2025-10-11,Sparklers (10 pcs),South TN,13,702,236,Sparklers,Madurai,Gifting,10,Shop,Cash
2072,2025-10-11,Bijili Crackers (100),Other States,1,116,37,Sound,Vijayawada,Retail,3,Shop,Cash
2076,2025-10-11,Flower Pots (5 pcs),Chennai,5,882,325,Ground,Kancheepuram,Retail,2,Shop,Card
2115,2025-10-11,Flower Pots (5 pcs),Chennai,40,6480,2114,Ground,Kancheepuram,Gifting,10,Phone/WhatsApp,Cash
2195,2025-10-11,Ground Chakkar (10 pcs),South TN,2,272,78,Ground,Thoothukudi,Retail,3,Shop,UPI
2210,2025-10-11,Kids Special Pack,North TN,49,19355,6869,Gift Box,Thanjavur,Wholesale,21,Phone/WhatsApp,UPI
2366,2025-10-11,Family Gift Box,North TN,3,4500,1218,Gift Box,Trichy,Retail,0,Shop,Cash
2385,2025-10-11,Rockets (10 pcs),North TN,5,1100,347,Aerial,Thanjavur,Retail,0,Shop,UPI
2464,2025-10-11,Sky Shot 7 Shot,Other States,5,2160,587,Aerial,Hyderabad,Retail,4,Shop,UPI
2476,2025-10-11,Atom Bomb (10 pcs),Chennai,145,17400,4385,Sound,Kancheepuram,Dealer,25,Shop,UPI
2548,2025-10-11,Flower Pots (5 pcs),South TN,44,6257,1918,Ground,Virudhunagar,Wholesale,21,Phone/WhatsApp,UPI
2566,2025-10-11,Ground Chakkar (10 pcs),South TN,78,9064,2739,Ground,Ramanathapuram,Wholesale,17,Online,Cash
2645,2025-10-11,Deluxe Gift Box,Chennai,5,13825,3166,Gift Box,Kancheepuram,Wholesale,21,Shop,UPI
2656,2025-10-11,Flower Pots (5 pcs),North TN,6,1069,328,Ground,Cuddalore,Retail,1,Phone/WhatsApp,UPI
